gi,seq_names,species,genus,family,order,class,phylum,taxid,seqs,cluster,id
374325525,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+ /molecule=16s_rRNA /score=193.5,1104324,2276,2267,2266,183924,28889,1104324,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+,cluster_0.99_1,1
395443650,rRNA_gi|395443650|ref|NC_017986.1|_2850128-2851652_DIR+ /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,231023,rRNA_gi|395443650|ref|NC_017986.1|_2850128-2851652_DIR+,cluster_0.99_671,671
395443650,rRNA_gi|395443650|ref|NC_017986.1|_4002630-4004154_DIR+ /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,231023,rRNA_gi|395443650|ref|NC_017986.1|_4002630-4004154_DIR+,cluster_0.99_671,671
568185322,rRNA_gi|568185322|ref|NC_023076.1|_293641-295165_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435058,rRNA_gi|568185322|ref|NC_023076.1|_293641-295165_DIR+,cluster_0.99_671,671
339484941,rRNA_gi|339484941|ref|NC_015733.1|_5113133-5114657_DIR- /molecule=16s_rRNA /score=1961.3,303,286,135621,72274,1236,1224,1042876,rRNA_gi|339484941|ref|NC_015733.1|_5113133-5114657_DIR-,cluster_0.99_671,671
557220722,rRNA_gi|557220722|ref|NC_022738.1|_5066841-5068365_DIR- /molecule=16s_rRNA /score=2008.0,69328,286,135621,72274,1236,1224,69328,rRNA_gi|557220722|ref|NC_022738.1|_5066841-5068365_DIR-,cluster_0.99_671,671
557220722,rRNA_gi|557220722|ref|NC_022738.1|_851537-853061_DIR+ /molecule=16s_rRNA /score=2008.0,69328,286,135621,72274,1236,1224,69328,rRNA_gi|557220722|ref|NC_022738.1|_851537-853061_DIR+,cluster_0.99_671,671
568185322,rRNA_gi|568185322|ref|NC_023076.1|_1516466-1517990_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435058,rRNA_gi|568185322|ref|NC_023076.1|_1516466-1517990_DIR+,cluster_0.99_671,671
568179884,rRNA_gi|568179884|ref|NC_023075.1|_5749754-5751278_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435044,rRNA_gi|568179884|ref|NC_023075.1|_5749754-5751278_DIR+,cluster_0.99_671,671
568179884,rRNA_gi|568179884|ref|NC_023075.1|_4736048-4737572_DIR- /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435044,rRNA_gi|568179884|ref|NC_023075.1|_4736048-4737572_DIR-,cluster_0.99_671,671
568185322,rRNA_gi|568185322|ref|NC_023076.1|_4216726-4218250_DIR- /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435058,rRNA_gi|568185322|ref|NC_023076.1|_4216726-4218250_DIR-,cluster_0.99_671,671
557220722,rRNA_gi|557220722|ref|NC_022738.1|_197524-199048_DIR+ /molecule=16s_rRNA /score=2008.0,69328,286,135621,72274,1236,1224,69328,rRNA_gi|557220722|ref|NC_022738.1|_197524-199048_DIR+,cluster_0.99_671,671
568185322,rRNA_gi|568185322|ref|NC_023076.1|_4684656-4686180_DIR- /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435058,rRNA_gi|568185322|ref|NC_023076.1|_4684656-4686180_DIR-,cluster_0.99_671,671
557220722,rRNA_gi|557220722|ref|NC_022738.1|_1998084-1999608_DIR+ /molecule=16s_rRNA /score=2008.0,69328,286,135621,72274,1236,1224,69328,rRNA_gi|557220722|ref|NC_022738.1|_1998084-1999608_DIR+,cluster_0.99_671,671
568179884,rRNA_gi|568179884|ref|NC_023075.1|_1524850-1526374_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435044,rRNA_gi|568179884|ref|NC_023075.1|_1524850-1526374_DIR+,cluster_0.99_671,671
568185322,rRNA_gi|568185322|ref|NC_023076.1|_121488-123012_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435058,rRNA_gi|568185322|ref|NC_023076.1|_121488-123012_DIR+,cluster_0.99_671,671
557220722,rRNA_gi|557220722|ref|NC_022738.1|_4854350-4855874_DIR- /molecule=16s_rRNA /score=2008.0,69328,286,135621,72274,1236,1224,69328,rRNA_gi|557220722|ref|NC_022738.1|_4854350-4855874_DIR-,cluster_0.99_671,671
568179884,rRNA_gi|568179884|ref|NC_023075.1|_4268118-4269642_DIR- /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435044,rRNA_gi|568179884|ref|NC_023075.1|_4268118-4269642_DIR-,cluster_0.99_671,671
557220722,rRNA_gi|557220722|ref|NC_022738.1|_191900-193424_DIR+ /molecule=16s_rRNA /score=2008.0,69328,286,135621,72274,1236,1224,69328,rRNA_gi|557220722|ref|NC_022738.1|_191900-193424_DIR+,cluster_0.99_671,671
568179884,rRNA_gi|568179884|ref|NC_023075.1|_125938-127462_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435044,rRNA_gi|568179884|ref|NC_023075.1|_125938-127462_DIR+,cluster_0.99_671,671
395443650,rRNA_gi|395443650|ref|NC_017986.1|_3192736-3194260_DIR+ /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,231023,rRNA_gi|395443650|ref|NC_017986.1|_3192736-3194260_DIR+,cluster_0.99_671,671
395443650,rRNA_gi|395443650|ref|NC_017986.1|_673060-674584_DIR- /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,231023,rRNA_gi|395443650|ref|NC_017986.1|_673060-674584_DIR-,cluster_0.99_671,671
148545259,rRNA_gi|148545259|ref|NC_009512.1|_3913247-3914771_DIR- /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,351746,rRNA_gi|148545259|ref|NC_009512.1|_3913247-3914771_DIR-,cluster_0.99_671,671
148545259,rRNA_gi|148545259|ref|NC_009512.1|_717173-718697_DIR+ /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,351746,rRNA_gi|148545259|ref|NC_009512.1|_717173-718697_DIR+,cluster_0.99_671,671
431799958,rRNA_gi|431799958|ref|NC_019905.1|_801469-802993_DIR+ /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,1215088,rRNA_gi|431799958|ref|NC_019905.1|_801469-802993_DIR+,cluster_0.99_671,671
395443650,rRNA_gi|395443650|ref|NC_017986.1|_3370042-3371566_DIR+ /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,231023,rRNA_gi|395443650|ref|NC_017986.1|_3370042-3371566_DIR+,cluster_0.99_671,671
148545259,rRNA_gi|148545259|ref|NC_009512.1|_185131-186655_DIR+ /molecule=16s_rRNA /score=2006.7,303,286,135621,72274,1236,1224,351746,rRNA_gi|148545259|ref|NC_009512.1|_185131-186655_DIR+,cluster_0.99_671,671
431799958,rRNA_gi|431799958|ref|NC_019905.1|_251623-253147_DIR+ /molecule=16s_rRNA /score=2008.7,303,286,135621,72274,1236,1224,1215088,rRNA_gi|431799958|ref|NC_019905.1|_251623-253147_DIR+,cluster_0.99_671,671
395443650,rRNA_gi|395443650|ref|NC_017986.1|_1786797-1788321_DIR- /molecule=16s_rRNA /score=2008.7,303,286,135621,72274,1236,1224,231023,rRNA_gi|395443650|ref|NC_017986.1|_1786797-1788321_DIR-,cluster_0.99_671,671
167031021,rRNA_gi|167031021|ref|NC_010322.1|_189034-190558_DIR+ /molecule=16s_rRNA /score=2008.7,303,286,135621,72274,1236,1224,76869,rRNA_gi|167031021|ref|NC_010322.1|_189034-190558_DIR+,cluster_0.99_671,671
148545259,rRNA_gi|148545259|ref|NC_009512.1|_5074873-5076397_DIR- /molecule=16s_rRNA /score=2008.7,303,286,135621,72274,1236,1224,351746,rRNA_gi|148545259|ref|NC_009512.1|_5074873-5076397_DIR-,cluster_0.99_671,671
170719187,rRNA_gi|170719187|ref|NC_010501.1|_3779424-3780948_DIR- /molecule=16s_rRNA /score=2006.3,303,286,135621,72274,1236,1224,390235,rRNA_gi|170719187|ref|NC_010501.1|_3779424-3780948_DIR-,cluster_0.99_671,671
170719187,rRNA_gi|170719187|ref|NC_010501.1|_5614829-5616353_DIR- /molecule=16s_rRNA /score=2006.3,303,286,135621,72274,1236,1224,390235,rRNA_gi|170719187|ref|NC_010501.1|_5614829-5616353_DIR-,cluster_0.99_671,671
170719187,rRNA_gi|170719187|ref|NC_010501.1|_1294752-1296276_DIR+ /molecule=16s_rRNA /score=2006.3,303,286,135621,72274,1236,1224,390235,rRNA_gi|170719187|ref|NC_010501.1|_1294752-1296276_DIR+,cluster_0.99_671,671
170719187,rRNA_gi|170719187|ref|NC_010501.1|_5620270-5621794_DIR- /molecule=16s_rRNA /score=2006.3,303,286,135621,72274,1236,1224,390235,rRNA_gi|170719187|ref|NC_010501.1|_5620270-5621794_DIR-,cluster_0.99_671,671
170719187,rRNA_gi|170719187|ref|NC_010501.1|_839694-841218_DIR+ /molecule=16s_rRNA /score=2006.3,303,286,135621,72274,1236,1224,390235,rRNA_gi|170719187|ref|NC_010501.1|_839694-841218_DIR+,cluster_0.99_671,671
170719187,rRNA_gi|170719187|ref|NC_010501.1|_5254584-5256108_DIR- /molecule=16s_rRNA /score=2006.3,303,286,135621,72274,1236,1224,390235,rRNA_gi|170719187|ref|NC_010501.1|_5254584-5256108_DIR-,cluster_0.99_671,671
170719187,rRNA_gi|170719187|ref|NC_010501.1|_5040247-5041771_DIR- /molecule=16s_rRNA /score=2006.0,303,286,135621,72274,1236,1224,390235,rRNA_gi|170719187|ref|NC_010501.1|_5040247-5041771_DIR-,cluster_0.99_671,671
568179884,rRNA_gi|568179884|ref|NC_023075.1|_298091-299615_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435044,rRNA_gi|568179884|ref|NC_023075.1|_298091-299615_DIR+,cluster_0.99_671,671
568185322,rRNA_gi|568185322|ref|NC_023076.1|_5694782-5696306_DIR+ /molecule=16s_rRNA /score=2008.0,76759,286,135621,72274,1236,1224,1435058,rRNA_gi|568185322|ref|NC_023076.1|_5694782-5696306_DIR+,cluster_0.99_671,671
557220722,rRNA_gi|557220722|ref|NC_022738.1|_1305100-1306624_DIR+ /molecule=16s_rRNA /score=2008.0,69328,286,135621,72274,1236,1224,69328,rRNA_gi|557220722|ref|NC_022738.1|_1305100-1306624_DIR+,cluster_0.99_671,671
51594359,rRNA_gi|51594359|ref|NC_006155.1|_4371358-4372884_DIR- /molecule=16s_rRNA /score=1846.7,633,629,543,91347,1236,1224,273123,rRNA_gi|51594359|ref|NC_006155.1|_4371358-4372884_DIR-,cluster_0.99_672,672
72160406,rRNA_gi|72160406|ref|NC_007333.1|_2785419-2786944_DIR- /molecule=16s_rRNA /score=1884.5,2021,83677,83676,85012,1760,201174,269800,rRNA_gi|72160406|ref|NC_007333.1|_2785419-2786944_DIR-,cluster_0.99_673,673
72160406,rRNA_gi|72160406|ref|NC_007333.1|_3042878-3044403_DIR- /molecule=16s_rRNA /score=1877.9,2021,83677,83676,85012,1760,201174,269800,rRNA_gi|72160406|ref|NC_007333.1|_3042878-3044403_DIR-,cluster_0.99_673,673
72160406,rRNA_gi|72160406|ref|NC_007333.1|_2390525-2392050_DIR- /molecule=16s_rRNA /score=1884.5,2021,83677,83676,85012,1760,201174,269800,rRNA_gi|72160406|ref|NC_007333.1|_2390525-2392050_DIR-,cluster_0.99_673,673
72160406,rRNA_gi|72160406|ref|NC_007333.1|_3594546-3596071_DIR- /molecule=16s_rRNA /score=1882.1,2021,83677,83676,85012,1760,201174,269800,rRNA_gi|72160406|ref|NC_007333.1|_3594546-3596071_DIR-,cluster_0.99_673,673
296267998,rRNA_gi|296267998|ref|NC_014165.1|_1156103-1157628_DIR+ /molecule=16s_rRNA /score=1876.4,2006,147067,NA,NA,1760,201174,469371,rRNA_gi|296267998|ref|NC_014165.1|_1156103-1157628_DIR+,cluster_0.99_674,674
296267998,rRNA_gi|296267998|ref|NC_014165.1|_443556-445080_DIR+ /molecule=16s_rRNA /score=1875.9,2006,147067,NA,NA,1760,201174,469371,rRNA_gi|296267998|ref|NC_014165.1|_443556-445080_DIR+,cluster_0.99_674,674
379718015,rRNA_gi|379718015|ref|NC_016935.1|_579383-580908_DIR+ /molecule=16s_rRNA /score=2003.1,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_579383-580908_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_10559-12083_DIR+ /molecule=16s_rRNA /score=2009.5,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_10559-12083_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_185476-187000_DIR+ /molecule=16s_rRNA /score=2008.0,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_185476-187000_DIR+,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_181713-183237_DIR+ /molecule=16s_rRNA /score=2008.5,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_181713-183237_DIR+,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_696437-697961_DIR+ /molecule=16s_rRNA /score=2006.8,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_696437-697961_DIR+,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_1595206-1596730_DIR+ /molecule=16s_rRNA /score=2010.2,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_1595206-1596730_DIR+,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_8262318-8263842_DIR- /molecule=16s_rRNA /score=2007.4,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_8262318-8263842_DIR-,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_8104442-8105966_DIR- /molecule=16s_rRNA /score=2007.4,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_8104442-8105966_DIR-,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_8156332-8157856_DIR- /molecule=16s_rRNA /score=2007.4,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_8156332-8157856_DIR-,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_179761-181285_DIR+ /molecule=16s_rRNA /score=2007.4,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_179761-181285_DIR+,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_8394227-8395751_DIR- /molecule=16s_rRNA /score=2007.4,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_8394227-8395751_DIR-,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_7762056-7763580_DIR- /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_7762056-7763580_DIR-,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_1074599-1076123_DIR+ /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_1074599-1076123_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_8243989-8245513_DIR- /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_8243989-8245513_DIR-,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_1600537-1602061_DIR+ /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_1600537-1602061_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_260881-262405_DIR+ /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_260881-262405_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_585074-586598_DIR+ /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_585074-586598_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_8351907-8353431_DIR- /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_8351907-8353431_DIR-,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_1074433-1075957_DIR+ /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_1074433-1075957_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_705324-706848_DIR+ /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_705324-706848_DIR+,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_8416669-8418193_DIR- /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_8416669-8418193_DIR-,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_8483972-8485496_DIR- /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_8483972-8485496_DIR-,cluster_0.99_675,675
511628970,rRNA_gi|511628970|ref|NC_017672.3|_8192104-8193628_DIR- /molecule=16s_rRNA /score=2009.4,61624,44249,186822,1385,91061,1239,997761,rRNA_gi|511628970|ref|NC_017672.3|_8192104-8193628_DIR-,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_7588714-7590238_DIR- /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_7588714-7590238_DIR-,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_8192549-8194073_DIR- /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_8192549-8194073_DIR-,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_8257233-8258757_DIR- /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_8257233-8258757_DIR-,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_10601-12125_DIR+ /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_10601-12125_DIR+,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_8034782-8036306_DIR- /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_8034782-8036306_DIR-,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_8324389-8325913_DIR- /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_8324389-8325913_DIR-,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_256982-258506_DIR+ /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_256982-258506_DIR+,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_1069624-1071148_DIR+ /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_1069624-1071148_DIR+,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_577600-579124_DIR+ /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_577600-579124_DIR+,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_693885-695409_DIR+ /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_693885-695409_DIR+,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_8086925-8088449_DIR- /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_8086925-8088449_DIR-,cluster_0.99_675,675
337744364,rRNA_gi|337744364|ref|NC_015690.1|_3649570-3651094_DIR+ /molecule=16s_rRNA /score=2008.2,61624,44249,186822,1385,91061,1239,1036673,rRNA_gi|337744364|ref|NC_015690.1|_3649570-3651094_DIR+,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_7360927-7362451_DIR- /molecule=16s_rRNA /score=2007.5,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_7360927-7362451_DIR-,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_8327020-8328544_DIR- /molecule=16s_rRNA /score=2008.1,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_8327020-8328544_DIR-,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_7672568-7674092_DIR- /molecule=16s_rRNA /score=2006.9,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_7672568-7674092_DIR-,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_10602-12126_DIR+ /molecule=16s_rRNA /score=2007.2,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_10602-12126_DIR+,cluster_0.99_675,675
379718015,rRNA_gi|379718015|ref|NC_016935.1|_255207-256731_DIR+ /molecule=16s_rRNA /score=2004.2,61624,44249,186822,1385,91061,1239,1116391,rRNA_gi|379718015|ref|NC_016935.1|_255207-256731_DIR+,cluster_0.99_675,675
512550081,rRNA_gi|512550081|ref|NC_021487.1|_2845180-2846705_DIR+ /molecule=16s_rRNA /score=1613.1,454171,1077265,1077264,1077263,1077257,67819,1303518,rRNA_gi|512550081|ref|NC_021487.1|_2845180-2846705_DIR+,cluster_0.99_676,676
512550081,rRNA_gi|512550081|ref|NC_021487.1|_155759-157284_DIR+ /molecule=16s_rRNA /score=1613.1,454171,1077265,1077264,1077263,1077257,67819,1303518,rRNA_gi|512550081|ref|NC_021487.1|_155759-157284_DIR+,cluster_0.99_676,676
56475432,rRNA_gi|56475432|ref|NC_006513.1|_2620997-2622522_DIR+ /molecule=16s_rRNA /score=1949.7,551760,551759,75787,206389,28216,1224,76114,rRNA_gi|56475432|ref|NC_006513.1|_2620997-2622522_DIR+,cluster_0.99_677,677
56475432,rRNA_gi|56475432|ref|NC_006513.1|_2411726-2413251_DIR+ /molecule=16s_rRNA /score=1949.7,551760,551759,75787,206389,28216,1224,76114,rRNA_gi|56475432|ref|NC_006513.1|_2411726-2413251_DIR+,cluster_0.99_677,677
56475432,rRNA_gi|56475432|ref|NC_006513.1|_1845876-1847401_DIR+ /molecule=16s_rRNA /score=1949.7,551760,551759,75787,206389,28216,1224,76114,rRNA_gi|56475432|ref|NC_006513.1|_1845876-1847401_DIR+,cluster_0.99_677,677
56475432,rRNA_gi|56475432|ref|NC_006513.1|_548904-550429_DIR- /molecule=16s_rRNA /score=1949.7,551760,551759,75787,206389,28216,1224,76114,rRNA_gi|56475432|ref|NC_006513.1|_548904-550429_DIR-,cluster_0.99_677,677
30248031,rRNA_gi|30248031|ref|NC_004757.1|_69146-70671_DIR+ /molecule=16s_rRNA /score=1916.8,915,914,206379,32003,28216,1224,228410,rRNA_gi|30248031|ref|NC_004757.1|_69146-70671_DIR+,cluster_0.99_678,678
325980881,rRNA_gi|325980881|ref|NC_015222.1|_659953-661478_DIR+ /molecule=16s_rRNA /score=1933.5,153948,914,206379,32003,28216,1224,153948,rRNA_gi|325980881|ref|NC_015222.1|_659953-661478_DIR+,cluster_0.99_679,679
339481522,rRNA_gi|339481522|ref|NC_015731.1|_632833-634358_DIR+ /molecule=16s_rRNA /score=1928.2,261292,914,206379,32003,28216,1224,261292,rRNA_gi|339481522|ref|NC_015731.1|_632833-634358_DIR+,cluster_0.99_680,680
300689714,rRNA_gi|300689714|ref|NC_014311.1|_440529-442054_DIR+ /molecule=16s_rRNA /score=1869.9,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|300689714|ref|NC_014311.1|_440529-442054_DIR+,cluster_0.99_681,681
523408232,rRNA_gi|523408232|ref|NC_017559.1|_568005-569528_DIR+ /molecule=16s_rRNA /score=1877.7,305,48736,119060,80840,28216,1224,859655,rRNA_gi|523408232|ref|NC_017559.1|_568005-569528_DIR+,cluster_0.99_681,681
523408232,rRNA_gi|523408232|ref|NC_017559.1|_376740-378263_DIR+ /molecule=16s_rRNA /score=1889.9,305,48736,119060,80840,28216,1224,859655,rRNA_gi|523408232|ref|NC_017559.1|_376740-378263_DIR+,cluster_0.99_681,681
410683947,rRNA_gi|410683947|ref|NC_017589.1|_1123228-1124751_DIR- /molecule=16s_rRNA /score=1889.9,305,48736,119060,80840,28216,1224,859655,rRNA_gi|410683947|ref|NC_017589.1|_1123228-1124751_DIR-,cluster_0.99_681,681
300689714,rRNA_gi|300689714|ref|NC_014311.1|_620777-622300_DIR+ /molecule=16s_rRNA /score=1893.8,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|300689714|ref|NC_014311.1|_620777-622300_DIR+,cluster_0.99_681,681
300689714,rRNA_gi|300689714|ref|NC_014311.1|_2006207-2007730_DIR- /molecule=16s_rRNA /score=1893.8,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|300689714|ref|NC_014311.1|_2006207-2007730_DIR-,cluster_0.99_681,681
300702374,rRNA_gi|300702374|ref|NC_014307.1|_601882-603405_DIR+ /molecule=16s_rRNA /score=1889.0,305,48736,119060,80840,28216,1224,859656,rRNA_gi|300702374|ref|NC_014307.1|_601882-603405_DIR+,cluster_0.99_681,681
