cluster	threshold	id	seqs	gi	count	new_names	reduced	dedup	rep_name
cluster_1.00_4903	1.00	4903	rRNA_gi|154243958|ref|NC_009720.1|_2150387-2151859_DIR+	154243958	2	NA	NA	1	ID.4185
cluster_1.00_4903	1.00	4903	rRNA_gi|154243958|ref|NC_009720.1|_1013945-1015417_DIR+	154243958	2	ID.4185	0	0	ID.4185
cluster_1.00_4904	1.00	4904	rRNA_gi|392377157|ref|NC_016594.1|_1099338-1100810_DIR+	392377157	1	ID.1913	0	0	ID.1913
cluster_1.00_4905	1.00	4905	rRNA_gi|392377157|ref|NC_016594.1|_1578560-1580032_DIR+	392377157	1	ID.1954	0	0	ID.1954
cluster_1.00_4906	1.00	4906	rRNA_gi|392377157|ref|NC_016594.1|_913491-914963_DIR-	392377157	1	ID.1529	1	0	ID.1529
cluster_1.00_4907	1.00	4907	rRNA_gi|87198026|ref|NC_007794.1|_2851035-2852507_DIR-	87198026	3	NA	NA	1	ID.2648
cluster_1.00_4907	1.00	4907	rRNA_gi|87198026|ref|NC_007794.1|_2862501-2863973_DIR-	87198026	3	ID.2648	1	0	ID.2648
cluster_1.00_4907	1.00	4907	rRNA_gi|87198026|ref|NC_007794.1|_2856768-2858240_DIR-	87198026	3	NA	NA	1	ID.2648
cluster_1.00_4908	1.00	4908	rRNA_gi|334314770|ref|NC_015590.1|_3505812-3507284_DIR+	334314770	1	ID.191	0	0	ID.191
cluster_1.00_4909	1.00	4909	rRNA_gi|15963753|ref|NC_003047.1|_3212862-3214334_DIR-	15963753	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|433611795|ref|NC_019845.1|_80521-81993_DIR+	433611795	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|15963753|ref|NC_003047.1|_2810008-2811480_DIR-	15963753	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|334314770|ref|NC_015590.1|_3071309-3072781_DIR-	334314770	1	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|433611795|ref|NC_019845.1|_3255234-3256706_DIR-	433611795	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|384534464|ref|NC_017325.1|_3146040-3147512_DIR-	384534464	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|407719209|ref|NC_018700.1|_2529103-2530575_DIR-	407719209	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|407719209|ref|NC_018700.1|_2930064-2931536_DIR-	407719209	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|407719209|ref|NC_018700.1|_3364521-3365993_DIR+	407719209	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|470186955|ref|NC_020528.1|_81774-83246_DIR+	470186955	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|15963753|ref|NC_003047.1|_81774-83246_DIR+	15963753	3	ID.3573	0	0	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|384528107|ref|NC_017322.1|_3356290-3357762_DIR+	384528107	2	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|384534464|ref|NC_017325.1|_3588192-3589664_DIR+	384534464	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|470186955|ref|NC_020528.1|_3212438-3213910_DIR-	470186955	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|470186955|ref|NC_020528.1|_2809581-2811053_DIR-	470186955	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|433611795|ref|NC_019845.1|_2842795-2844267_DIR-	433611795	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|384534464|ref|NC_017325.1|_2738469-2739941_DIR-	384534464	3	NA	NA	1	ID.3573
cluster_1.00_4909	1.00	4909	rRNA_gi|384528107|ref|NC_017322.1|_2920536-2922008_DIR-	384528107	2	NA	NA	1	ID.3573
cluster_1.00_4910	1.00	4910	rRNA_gi|227820587|ref|NC_012587.1|_2756483-2757955_DIR-	227820587	1	ID.4904	0	0	ID.4904
cluster_1.00_4911	1.00	4911	rRNA_gi|227820587|ref|NC_012587.1|_3621007-3622479_DIR+	227820587	1	ID.2548	0	0	ID.2548
cluster_1.00_4912	1.00	4912	rRNA_gi|378824597|ref|NC_016812.1|_3885371-3886843_DIR+	378824597	3	ID.4625	0	0	ID.4625
cluster_1.00_4912	1.00	4912	rRNA_gi|378824597|ref|NC_016812.1|_3301918-3303390_DIR-	378824597	3	NA	NA	1	ID.4625
cluster_1.00_4912	1.00	4912	rRNA_gi|378824597|ref|NC_016812.1|_2771436-2772908_DIR-	378824597	3	NA	NA	1	ID.4625
cluster_1.00_4913	1.00	4913	rRNA_gi|398349897|ref|NC_018000.1|_5202139-5203611_DIR-	398349897	3	NA	NA	1	ID.3260
cluster_1.00_4913	1.00	4913	rRNA_gi|398349897|ref|NC_018000.1|_5670781-5672253_DIR-	398349897	3	NA	NA	1	ID.3260
cluster_1.00_4913	1.00	4913	rRNA_gi|398349897|ref|NC_018000.1|_6187025-6188497_DIR+	398349897	3	ID.3260	0	0	ID.3260
cluster_1.00_4914	1.00	4914	rRNA_gi|227820587|ref|NC_012587.1|_3187569-3189041_DIR-	227820587	1	ID.4577	0	0	ID.4577
cluster_1.00_4915	1.00	4915	rRNA_gi|150395228|ref|NC_009636.1|_2993595-2995067_DIR-	150395228	3	NA	NA	1	ID.11
cluster_1.00_4915	1.00	4915	rRNA_gi|150395228|ref|NC_009636.1|_2588403-2589875_DIR-	150395228	3	NA	NA	1	ID.11
cluster_1.00_4915	1.00	4915	rRNA_gi|150395228|ref|NC_009636.1|_3463168-3464640_DIR+	150395228	3	ID.11	1	0	ID.11
cluster_1.00_4916	1.00	4916	rRNA_gi|433771415|ref|NC_019973.1|_1738466-1739938_DIR+	433771415	2	ID.2509	0	0	ID.2509
cluster_1.00_4916	1.00	4916	rRNA_gi|433771415|ref|NC_019973.1|_1746046-1747518_DIR+	433771415	2	NA	NA	1	ID.2509
cluster_1.00_4917	1.00	4917	rRNA_gi|57165207|ref|NC_002678.2|_2757519-2758991_DIR-	57165207	2	ID.3779	0	0	ID.3779
cluster_1.00_4917	1.00	4917	rRNA_gi|57165207|ref|NC_002678.2|_2750006-2751478_DIR-	57165207	2	NA	NA	1	ID.3779
cluster_1.00_4918	1.00	4918	rRNA_gi|319779749|ref|NC_014923.1|_1686680-1688152_DIR+	319779749	1	ID.351	1	0	ID.351
cluster_1.00_4919	1.00	4919	rRNA_gi|337264537|ref|NC_015675.1|_1728175-1729647_DIR+	337264537	2	ID.3597	0	0	ID.3597
cluster_1.00_4919	1.00	4919	rRNA_gi|337264537|ref|NC_015675.1|_1735934-1737406_DIR+	337264537	2	NA	NA	1	ID.3597
cluster_1.00_4920	1.00	4920	rRNA_gi|110632362|ref|NC_008254.1|_3255868-3257340_DIR-	110632362	2	ID.3208	0	0	ID.3208
cluster_1.00_4920	1.00	4920	rRNA_gi|110632362|ref|NC_008254.1|_2738356-2739828_DIR-	110632362	2	NA	NA	1	ID.3208
cluster_1.00_4921	1.00	4921	rRNA_gi|384444089|ref|NC_017248.1|_1604298-1605770_DIR-	384444089	2	NA	NA	1	ID.4156
cluster_1.00_4921	1.00	4921	rRNA_gi|384444089|ref|NC_017248.1|_1803756-1805228_DIR-	384444089	2	ID.4156	0	0	ID.4156
cluster_1.00_4921	1.00	4921	rRNA_gi|384446171|ref|NC_017283.1|_1077619-1079091_DIR-	384446171	1	NA	NA	1	ID.4156
cluster_1.00_4922	1.00	4922	rRNA_gi|163842277|ref|NC_010169.1|_1609626-1611098_DIR-	163842277	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|56968325|ref|NC_004310.3|_1588606-1590078_DIR-	56968325	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|83268957|ref|NC_007624.1|_1058013-1059485_DIR-	83268957	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376277991|ref|NC_016775.1|_1108215-1109687_DIR-	376277991	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|256014795|ref|NC_013118.1|_1121082-1122554_DIR-	256014795	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|17986284|ref|NC_003317.1|_198655-200127_DIR+	17986284	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|256368465|ref|NC_013119.1|_1801654-1803126_DIR-	256368465	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|148558820|ref|NC_009505.1|_1797640-1799112_DIR-	148558820	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|560146340|ref|NC_022905.1|_198336-199808_DIR+	560146340	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|62288991|ref|NC_006932.1|_1606421-1607893_DIR-	62288991	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384223698|ref|NC_017251.1|_1588593-1590065_DIR-	384223698	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|17986284|ref|NC_003317.1|_398283-399755_DIR+	17986284	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|560148055|ref|NC_022906.1|_189519-190991_DIR+	560148055	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384210366|ref|NC_017246.1|_1609161-1610633_DIR-	384210366	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384223698|ref|NC_017251.1|_1793655-1795127_DIR-	384223698	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|148558820|ref|NC_009505.1|_1596490-1597962_DIR-	148558820	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|340789630|ref|NC_015857.1|_1824429-1825901_DIR-	340789630	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|56968325|ref|NC_004310.3|_1793668-1795140_DIR-	56968325	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|225685871|ref|NC_012442.1|_1086380-1087852_DIR-	225685871	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376279704|ref|NC_016797.1|_1589487-1590959_DIR-	376279704	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|163844199|ref|NC_010167.1|_1301775-1303247_DIR-	163844199	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|62316961|ref|NC_006933.1|_1063257-1064729_DIR-	62316961	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376276498|ref|NC_016796.1|_893350-894822_DIR+	376276498	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|161617991|ref|NC_010103.1|_1791843-1793315_DIR-	161617991	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376270416|ref|NC_016777.1|_51294-52766_DIR-	376270416	1	ID.1691	0	0	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|161617991|ref|NC_010103.1|_1587438-1588910_DIR-	161617991	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|340791767|ref|NC_015858.1|_1161698-1163170_DIR-	340791767	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|189023268|ref|NC_010742.1|_1808815-1810287_DIR-	189023268	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|256368465|ref|NC_013119.1|_1596962-1598434_DIR-	256368465	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|161620094|ref|NC_010104.1|_1107577-1109049_DIR-	161620094	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|148557829|ref|NC_009504.1|_1066188-1067660_DIR-	148557829	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|163844199|ref|NC_010167.1|_1096602-1098074_DIR-	163844199	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|189022234|ref|NC_010740.1|_1062514-1063986_DIR-	189022234	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|560146340|ref|NC_022905.1|_396455-397927_DIR+	560146340	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384407464|ref|NC_017244.1|_1608844-1610316_DIR-	384407464	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384409638|ref|NC_017245.1|_1086478-1087950_DIR-	384409638	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|189023268|ref|NC_010742.1|_1604754-1606226_DIR-	189023268	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|225851546|ref|NC_012441.1|_1608394-1609866_DIR-	225851546	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376274175|ref|NC_016778.1|_1571481-1572953_DIR+	376274175	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|340789630|ref|NC_015857.1|_1619360-1620832_DIR-	340789630	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384210366|ref|NC_017246.1|_1812547-1814019_DIR-	384210366	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376274175|ref|NC_016778.1|_1367069-1368541_DIR+	376274175	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384407464|ref|NC_017244.1|_1812228-1813700_DIR-	384407464	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376279704|ref|NC_016797.1|_1794512-1795984_DIR-	376279704	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376271796|ref|NC_016795.1|_810199-811671_DIR+	376271796	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|82698932|ref|NC_007618.1|_1807655-1809127_DIR-	82698932	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|560148973|ref|NC_022907.1|_198351-199823_DIR+	560148973	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|225851546|ref|NC_012441.1|_1811793-1813265_DIR-	225851546	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384212538|ref|NC_017247.1|_1086641-1088113_DIR-	384212538	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|560148973|ref|NC_022907.1|_396329-397801_DIR+	560148973	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|17988344|ref|NC_003318.1|_189770-191242_DIR+	17988344	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|384222553|ref|NC_017250.1|_1108144-1109616_DIR-	384222553	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|56968493|ref|NC_004311.2|_1108145-1109617_DIR-	56968493	1	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|376271796|ref|NC_016795.1|_606124-607596_DIR+	376271796	2	NA	NA	1	ID.1691
cluster_1.00_4922	1.00	4922	rRNA_gi|62288991|ref|NC_006932.1|_1810527-1811999_DIR-	62288991	2	NA	NA	1	ID.1691
cluster_1.00_4923	1.00	4923	rRNA_gi|451940044|ref|NC_020300.1|_1354533-1356005_DIR-	451940044	1	ID.1830	1	0	ID.1830
cluster_1.00_4924	1.00	4924	rRNA_gi|325291453|ref|NC_015183.1|_2497069-2498541_DIR-	325291453	2	NA	NA	1	ID.2955
cluster_1.00_4924	1.00	4924	rRNA_gi|325291453|ref|NC_015183.1|_57251-58723_DIR+	325291453	2	ID.2955	0	0	ID.2955
cluster_1.00_4924	1.00	4924	rRNA_gi|332715374|ref|NC_015508.1|_2103518-2104990_DIR+	332715374	3	NA	NA	1	ID.2955
cluster_1.00_4924	1.00	4924	rRNA_gi|332715374|ref|NC_015508.1|_1427251-1428723_DIR+	332715374	3	NA	NA	1	ID.2955
cluster_1.00_4924	1.00	4924	rRNA_gi|332715374|ref|NC_015508.1|_1688129-1689601_DIR+	332715374	3	NA	NA	1	ID.2955
cluster_1.00_4925	1.00	4925	rRNA_gi|159184118|ref|NC_003062.2|_2517149-2518621_DIR-	159184118	2	NA	NA	1	ID.1376
cluster_1.00_4925	1.00	4925	rRNA_gi|159185562|ref|NC_003063.2|_1304317-1305789_DIR+	159185562	2	NA	NA	1	ID.1376
cluster_1.00_4925	1.00	4925	rRNA_gi|159185562|ref|NC_003063.2|_1041820-1043292_DIR+	159185562	2	NA	NA	1	ID.1376
cluster_1.00_4925	1.00	4925	rRNA_gi|159184118|ref|NC_003062.2|_56749-58221_DIR+	159184118	2	ID.1376	0	0	ID.1376
cluster_1.00_4926	1.00	4926	rRNA_gi|549728080|ref|NC_022545.1|_1358224-1359696_DIR+	549728080	2	NA	NA	1	ID.2832
cluster_1.00_4926	1.00	4926	rRNA_gi|549704410|ref|NC_022535.1|_2522858-2524330_DIR-	549704410	2	NA	NA	1	ID.2832
cluster_1.00_4926	1.00	4926	rRNA_gi|549728080|ref|NC_022545.1|_983160-984632_DIR-	549728080	2	NA	NA	1	ID.2832
cluster_1.00_4926	1.00	4926	rRNA_gi|549704410|ref|NC_022535.1|_57126-58598_DIR+	549704410	2	ID.2832	1	0	ID.2832
cluster_1.00_4927	1.00	4927	rRNA_gi|298290017|ref|NC_014217.1|_3442778-3444250_DIR-	298290017	1	ID.4058	0	0	ID.4058
cluster_1.00_4928	1.00	4928	rRNA_gi|347756788|ref|NC_016026.1|_474085-475557_DIR+	347756788	1	ID.1366	0	0	ID.1366
cluster_1.00_4929	1.00	4929	rRNA_gi|471258602|ref|NC_020812.1|_460801-462273_DIR+	471258602	1	ID.465	1	0	ID.465
cluster_1.00_4930	1.00	4930	rRNA_gi|427701340|ref|NC_019675.1|_2904410-2905882_DIR+	427701340	1	ID.1989	0	0	ID.1989
cluster_1.00_4931	1.00	4931	rRNA_gi|509154128|ref|NC_021355.1|_1662098-1663569_DIR-	509154128	1	ID.2323	1	0	ID.2323
cluster_1.00_4932	1.00	4932	rRNA_gi|147918682|ref|NC_009464.1|_2470127-2471598_DIR+	147918682	1	ID.4261	1	0	ID.4261
cluster_1.00_4933	1.00	4933	rRNA_gi|256809973|ref|NC_013156.1|_191479-192950_DIR+	256809973	2	ID.2754	1	0	ID.2754
cluster_1.00_4933	1.00	4933	rRNA_gi|256809973|ref|NC_013156.1|_1013466-1014937_DIR-	256809973	2	NA	NA	1	ID.2754
cluster_1.00_4934	1.00	4934	rRNA_gi|428220140|ref|NC_019702.1|_1850087-1851558_DIR-	428220140	2	NA	NA	1	ID.3471
cluster_1.00_4934	1.00	4934	rRNA_gi|428220140|ref|NC_019702.1|_3279222-3280693_DIR+	428220140	2	ID.3471	1	0	ID.3471
cluster_1.00_4935	1.00	4935	rRNA_gi|148238336|ref|NC_009481.1|_2019455-2020926_DIR-	148238336	2	NA	NA	1	ID.3651
cluster_1.00_4935	1.00	4935	rRNA_gi|148238336|ref|NC_009481.1|_534550-536021_DIR+	148238336	2	ID.3651	0	0	ID.3651
cluster_1.00_4936	1.00	4936	rRNA_gi|33864539|ref|NC_005070.1|_2081602-2083073_DIR-	33864539	1	ID.494	0	0	ID.494
cluster_1.00_4937	1.00	4937	rRNA_gi|386348020|ref|NC_017584.1|_192528-193999_DIR+	386348020	4	NA	NA	1	ID.4216
cluster_1.00_4937	1.00	4937	rRNA_gi|83591340|ref|NC_007643.1|_192528-193999_DIR+	83591340	4	ID.4216	1	0	ID.4216
cluster_1.00_4937	1.00	4937	rRNA_gi|83591340|ref|NC_007643.1|_2735655-2737126_DIR-	83591340	4	NA	NA	1	ID.4216
cluster_1.00_4937	1.00	4937	rRNA_gi|83591340|ref|NC_007643.1|_3810703-3812174_DIR-	83591340	4	NA	NA	1	ID.4216
cluster_1.00_4937	1.00	4937	rRNA_gi|83591340|ref|NC_007643.1|_911398-912869_DIR+	83591340	4	NA	NA	1	ID.4216
cluster_1.00_4937	1.00	4937	rRNA_gi|386348020|ref|NC_017584.1|_3810703-3812174_DIR-	386348020	4	NA	NA	1	ID.4216
cluster_1.00_4937	1.00	4937	rRNA_gi|386348020|ref|NC_017584.1|_2735655-2737126_DIR-	386348020	4	NA	NA	1	ID.4216
cluster_1.00_4937	1.00	4937	rRNA_gi|386348020|ref|NC_017584.1|_911398-912869_DIR+	386348020	4	NA	NA	1	ID.4216
cluster_1.00_4938	1.00	4938	rRNA_gi|414341023|ref|NC_019396.1|_2180465-2181936_DIR+	414341023	5	NA	NA	1	ID.683
cluster_1.00_4938	1.00	4938	rRNA_gi|414341023|ref|NC_019396.1|_973357-974828_DIR-	414341023	5	NA	NA	1	ID.683
cluster_1.00_4938	1.00	4938	rRNA_gi|414341023|ref|NC_019396.1|_819629-821100_DIR-	414341023	5	NA	NA	1	ID.683
cluster_1.00_4938	1.00	4938	rRNA_gi|414341023|ref|NC_019396.1|_1751208-1752679_DIR+	414341023	5	ID.683	1	0	ID.683
cluster_1.00_4938	1.00	4938	rRNA_gi|414341023|ref|NC_019396.1|_3449424-3450895_DIR-	414341023	5	NA	NA	1	ID.683
cluster_1.00_4939	1.00	4939	rRNA_gi|58038491|ref|NC_006677.1|_241942-243413_DIR-	58038491	4	NA	NA	1	ID.3663
cluster_1.00_4939	1.00	4939	rRNA_gi|58038491|ref|NC_006677.1|_1603898-1605369_DIR+	58038491	4	NA	NA	1	ID.3663
cluster_1.00_4939	1.00	4939	rRNA_gi|58038491|ref|NC_006677.1|_1438242-1439713_DIR+	58038491	4	NA	NA	1	ID.3663
cluster_1.00_4939	1.00	4939	rRNA_gi|58038491|ref|NC_006677.1|_1262882-1264353_DIR+	58038491	4	ID.3663	0	0	ID.3663
cluster_1.00_4940	1.00	4940	rRNA_gi|220920054|ref|NC_011894.1|_6799855-6801326_DIR+	220920054	7	ID.1428	1	0	ID.1428
cluster_1.00_4940	1.00	4940	rRNA_gi|220920054|ref|NC_011894.1|_2190105-2191576_DIR+	220920054	7	NA	NA	1	ID.1428
cluster_1.00_4940	1.00	4940	rRNA_gi|220920054|ref|NC_011894.1|_3828401-3829872_DIR+	220920054	7	NA	NA	1	ID.1428
cluster_1.00_4940	1.00	4940	rRNA_gi|220920054|ref|NC_011894.1|_6007221-6008692_DIR+	220920054	7	NA	NA	1	ID.1428
cluster_1.00_4940	1.00	4940	rRNA_gi|220920054|ref|NC_011894.1|_4914506-4915977_DIR+	220920054	7	NA	NA	1	ID.1428
cluster_1.00_4940	1.00	4940	rRNA_gi|220920054|ref|NC_011894.1|_209967-211438_DIR-	220920054	7	NA	NA	1	ID.1428
cluster_1.00_4940	1.00	4940	rRNA_gi|220920054|ref|NC_011894.1|_3802919-3804390_DIR+	220920054	7	NA	NA	1	ID.1428
cluster_1.00_4941	1.00	4941	rRNA_gi|16124256|ref|NC_002696.2|_3770190-3771661_DIR-	16124256	2	ID.1017	1	0	ID.1017
cluster_1.00_4941	1.00	4941	rRNA_gi|221232939|ref|NC_011916.1|_3796172-3797643_DIR-	221232939	2	NA	NA	1	ID.1017
cluster_1.00_4941	1.00	4941	rRNA_gi|16124256|ref|NC_002696.2|_2840159-2841630_DIR-	16124256	2	NA	NA	1	ID.1017
cluster_1.00_4941	1.00	4941	rRNA_gi|221232939|ref|NC_011916.1|_2866139-2867610_DIR-	221232939	2	NA	NA	1	ID.1017
cluster_1.00_4942	1.00	4942	rRNA_gi|295687459|ref|NC_014100.1|_1152537-1154008_DIR+	295687459	2	NA	NA	1	ID.3866
cluster_1.00_4942	1.00	4942	rRNA_gi|295687459|ref|NC_014100.1|_180210-181681_DIR+	295687459	2	ID.3866	0	0	ID.3866
cluster_1.00_4943	1.00	4943	rRNA_gi|374290655|ref|NC_016622.1|_2945293-2946764_DIR+	374290655	1	ID.32	1	0	ID.32
cluster_1.00_4944	1.00	4944	rRNA_gi|374998023|ref|NC_016585.1|_753402-754873_DIR-	374998023	1	ID.1813	0	0	ID.1813
cluster_1.00_4945	1.00	4945	rRNA_gi|288961527|ref|NC_013857.1|_487764-489235_DIR-	288961527	1	NA	NA	1	ID.5114
cluster_1.00_4945	1.00	4945	rRNA_gi|288960867|ref|NC_013856.1|_606683-608154_DIR-	288960867	1	ID.5114	0	0	ID.5114
cluster_1.00_4946	1.00	4946	rRNA_gi|384528107|ref|NC_017322.1|_2520706-2522177_DIR-	384528107	1	ID.1326	0	0	ID.1326
cluster_1.00_4947	1.00	4947	rRNA_gi|560150526|ref|NC_022908.1|_189289-190760_DIR+	560150526	1	ID.3461	0	0	ID.3461
cluster_1.00_4948	1.00	4948	rRNA_gi|83309099|ref|NC_007626.1|_964910-966381_DIR+	83309099	2	ID.1651	1	0	ID.1651
cluster_1.00_4948	1.00	4948	rRNA_gi|83309099|ref|NC_007626.1|_1827136-1828607_DIR+	83309099	2	NA	NA	1	ID.1651
cluster_1.00_4949	1.00	4949	rRNA_gi|563686363|ref|NC_022997.1|_698490-699961_DIR+	563686363	1	ID.4732	1	0	ID.4732
cluster_1.00_4950	1.00	4950	rRNA_gi|568144401|ref|NC_023065.1|_2089219-2090690_DIR-	568144401	2	NA	NA	1	ID.2693
cluster_1.00_4950	1.00	4950	rRNA_gi|568144401|ref|NC_023065.1|_3843299-3844770_DIR+	568144401	2	ID.2693	1	0	ID.2693
cluster_1.00_4951	1.00	4951	rRNA_gi|91772082|ref|NC_007955.1|_2478613-2480083_DIR+	91772082	3	NA	NA	1	ID.2563
cluster_1.00_4951	1.00	4951	rRNA_gi|91772082|ref|NC_007955.1|_1876625-1878095_DIR+	91772082	3	ID.2563	1	0	ID.2563
cluster_1.00_4951	1.00	4951	rRNA_gi|91772082|ref|NC_007955.1|_1022128-1023598_DIR-	91772082	3	NA	NA	1	ID.2563
cluster_1.00_4952	1.00	4952	rRNA_gi|15668172|ref|NC_000909.1|_157987-159457_DIR-	15668172	1	ID.5091	0	0	ID.5091
cluster_1.00_4953	1.00	4953	rRNA_gi|170746450|ref|NC_010505.1|_4684074-4685544_DIR+	170746450	1	ID.3177	0	0	ID.3177
cluster_1.00_4953	1.00	4953	rRNA_gi|170745058|ref|NC_010510.1|_543611-545081_DIR+	170745058	1	NA	NA	1	ID.3177
cluster_1.00_4954	1.00	4954	rRNA_gi|170746450|ref|NC_010505.1|_2541184-2542654_DIR-	170746450	1	ID.3905	0	0	ID.3905
cluster_1.00_4955	1.00	4955	rRNA_gi|170746450|ref|NC_010505.1|_3701113-3702583_DIR-	170746450	1	ID.4279	0	0	ID.4279
cluster_1.00_4956	1.00	4956	rRNA_gi|170745058|ref|NC_010510.1|_146467-147937_DIR+	170745058	1	NA	NA	1	ID.2725
cluster_1.00_4956	1.00	4956	rRNA_gi|170746450|ref|NC_010505.1|_1589195-1590665_DIR+	170746450	1	ID.2725	0	0	ID.2725
cluster_1.00_4957	1.00	4957	rRNA_gi|170738367|ref|NC_010511.1|_5114559-5116029_DIR-	170738367	1	ID.4484	0	0	ID.4484
cluster_1.00_4958	1.00	4958	rRNA_gi|170738367|ref|NC_010511.1|_5908244-5909714_DIR+	170738367	2	NA	NA	1	ID.4967
